reporter;flow;month;ntlc;parttr;qty1;unit1;val
324;2;201510;3057900;Hong-Kong;1140;W00;20000015
324;2;201510;98010000;Japon;50;W00;11004270
324;2;201510;98010000;Etats-Unis;70;W00;22457460
324;2;201510;3057900;Etats-Unis;138;W00;20000015
324;2;201510;71081200;Maroc;1207;W00;321574909
324;2;201510;71081200;Liban;6387;W00;332760182
324;2;201510;90251100;Chine;85;W00;19080417
324;2;201510;39173200;Sierra Leone;119;W00;7926455
324;2;201510;30022000;France;319;W00;105967
324;2;201510;3053900;Etats-Unis;1002;W00;20000614
324;2;201510;1069000;Sénégal;60;W00;20000015
324;2;201510;49070000;Allemagne;4;W00;42600000
324;2;201510;71081200;Emirats Arabes Unis;15643;W00;4070146000
324;2;201510;98010000;France;170;W00;13734959
324;2;201510;3057900;Etats-Unis;357;W00;20000015
324;2;201510;3019990;Canada;48;W00;19999988
324;2;201510;98010000;Etats-Unis;80;W00;37429100
324;2;201510;98010000;Etats-Unis;172;W00;224574600
324;2;201510;88033000;France;200;W00;12226966
324;2;201510;88033000;France;90;W00;12226966
324;2;201510;98010000;Japon;168;W00;36422666
324;2;201510;73110000;Sierra Leone;13900;W00;240014703
324;2;201510;18010019;Pays-bas;252000;W00;1800000000
324;2;201510;39232900;Sierra Leone;46000;W00;407000673
324;2;201510;39241000;Mali;24265;W00;221078956
324;2;201510;39249010;Mali;10238;W00;98264468
324;2;201510;3034900;Corée, République de;20300;W00;37500000
324;2;201510;9011128;Sénégal;24000;W00;320000000
324;2;201510;39232900;Mali;73970;W00;663865275
324;2;201510;40012900;France;41020;W00;516114887
324;2;201510;92060000;Etats-Unis;2200;W00;50000000
324;2;201510;94037090;Mali;885;W00;7300091
324;2;201510;3034900;Sénégal;20000;W00;75000000
324;2;201510;98010000;Belgique;2815;W00;299490920
324;2;201510;87032320;Angola;8450;W00;104821822
324;2;201510;9011210;Sénégal;70000;W00;600000000
324;2;201510;72044900;Inde;180000;W00;80862548
324;2;201510;39232900;Mali;73920;W00;690302012
324;2;201510;40012900;France;41020;W00;516114887
324;2;201510;98010000;Cameroun;4400;W00;940322767
324;2;201510;98010000;Pologne;81;W00;15121356
324;2;201510;71081310;Suisse;1;W00;49295040
324;2;201510;39232900;Mali;81226;W00;740856786
324;2;201510;3031900;Corée, République de;24000;W00;300000000
324;2;201510;39249010;Mali;15215;W00;145947642
324;2;201510;39241000;Mali;13871;W00;126703848
324;2;201510;8013200;Vietnam;153000;W00;1440000000
324;2;201510;3025900;Sierra Leone;60000;W00;60000000
324;2;201510;3034900;Corée, Rép. Populaire Démocratique;11250;W00;150000000
324;2;201510;15119099;France;19000;W00;200000000
324;2;201510;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201510;39174090;Mali;4801;W00;51022080
324;2;201510;3028900;Chine;50000;W00;300000000
324;2;201510;3034900;Corée, Rép. Populaire Démocratique;11250;W00;150000000
324;2;201510;44092900;Mauritanie;56000;W00;72152220
324;2;201510;3025900;Sierra Leone;60000;W00;60000000
324;2;201510;94037090;Mali;2914;W00;27924805
324;2;201510;40012900;Malaisie;103400;W00;1154716958
324;2;201510;71023100;Israèl;4113;W00;3654919952
324;2;201510;85169000;France;15;W00;838799
324;2;201510;89039900;Allemagne;5;W00;33724177
324;2;201510;90314100;Chine;157;W00;252366922
324;2;201510;84733000;Suisse;11;W00;1126000
324;2;201510;71081310;Suisse;219;W00;58426497500
324;2;201510;26060000;Ukraine;37178000;W00;3992690454
324;2;201510;84211900;France;6;W00;26331966
324;2;201510;71081200;Emirats Arabes Unis;11562;W00;3040016200
324;2;201510;71023100;Belgique;826;W00;964823176
324;2;201510;26060000;Ukraine;37480000;W00;3976045497
324;2;201510;71081200;France;29116;W00;7607436909
324;2;201510;26060000;Ukraine;29739000;W00;3216105631
324;2;201510;71023100;Belgique;239;W00;173468211
324;2;201510;26060000;Ukraine;35935000;W00;3749232712
324;2;201510;72041000;Inde;2000;W00;15013336
324;2;201510;84148090;Chine;8;W00;13904315
324;2;201510;71081200;France;31140;W00;8009329273
324;2;201510;89051000;Chine;2502000;W00;18026261140
324;2;201510;82079000;France;26;W00;1721702
324;2;201510;90158000;France;260;W00;951542901
324;2;201510;71023100;Etats-Unis;1222;W00;247061366
324;2;201510;84713090;Espagne;4;W00;1126000
324;2;201510;90148000;Royaume-Uni;72;W00;154530
324;2;201510;89059000;Chine;1946000;W00;54078775933
324;2;201510;89019090;Chine;372000;W00;9013126826
324;2;201510;84733000;France;3;W00;3603201
324;2;201510;22011010;Afrique du Sud;67;W00;164961
324;2;201510;84314900;Taïwan, Province de Chine;5;W00;262733
324;2;201510;84733000;France;7;W00;374364
324;2;201510;84733000;Sierra Leone;7;W00;1126000
324;2;201510;90268000;Chine;15;W00;22520145
324;2;201510;26179000;Allemagne;370;W00;750667
324;2;201510;26179000;Afrique du Sud;64;W00;187667
324;2;201510;85176200;Chine;28;W00;19735631
324;2;201510;89052000;Italie;282000;W00;5753806708
324;2;201511;22029090;Sierra Leone;1000;W00;66715913
324;2;201511;8013100;Inde;2000;W00;1600000000
324;2;201511;39249010;Mali;11253;W00;107149692
324;2;201511;56090000;Belgique;76;W00;772815
324;2;201511;39241000;Mali;11185;W00;124833765
324;2;201511;27060000;Sierra Leone;44000;W00;276099345
324;2;201511;9012110;Inde;18000;W00;960000000
324;2;201511;39269099;Gambie;10874;W00;77068153
324;2;201511;98010000;Ghana;1000;W00;15000000
324;2;201511;39232900;Libéria;40475;W00;398481969
324;2;201511;3034900;Corée, République de;24700;W00;37500000
324;2;201511;27101932;Mali;1;W00;17051
324;2;201511;98010000;Mali;659;W00;139742550
324;2;201511;39232900;Guinée-Bissau;35865;W00;327885376
324;2;201511;73110000;Sierra Leone;13961;W00;235522927
324;2;201511;39173990;Mali;786;W00;5765121
324;2;201511;39172390;Mali;34550;W00;275172304
324;2;201511;39174090;Mali;7294;W00;73856005
324;2;201511;9011127;Sénégal;125000;W00;960000000
324;2;201511;3021900;Inde;20000;W00;3200000000
324;2;201511;40012900;Italie;45360;W00;524426202
324;2;201511;3033900;Chine;188000;W00;2400000000
324;2;201511;3021900;Inde;400000;W00;3200000000
324;2;201511;10084000;Etats-Unis;147000;W00;40000000
324;2;201511;39241000;Mali;10739;W00;128187092
324;2;201511;72042900;Taïwan, Province de Chine;74000;W00;45606910
324;2;201511;84189900;Sénégal;2500;W00;22737750
324;2;201511;9011128;Sénégal;36000;W00;480000000
324;2;201511;9011128;Sénégal;24000;W00;240000000
324;2;201511;84213100;Allemagne;50;W00;56431494
324;2;201511;85021190;Allemagne;400;W00;295925400
324;2;201511;39241000;Mali;9550;W00;121800000
324;2;201511;39241000;Mali;9550;W00;121800000
324;2;201511;86090000;Sierra Leone;4700;W00;25159145
324;2;201511;27101921;Pays-bas;40000;W00;126333759
324;2;201511;27101939;Sierra Leone;5643;W00;109659807
324;2;201511;8029000;Mali;25000;W00;75000000
324;2;201511;26060000;Espagne;64900000;W00;16317205573
324;2;201511;27101921;Pays-bas;10000;W00;31583440
324;2;201511;27101921;Pays-bas;13000;W00;41058791
324;2;201511;27101921;Pays-bas;20000;W00;63166880
324;2;201511;44092900;Mali;73800;W00;76599992
324;2;201511;27101921;Pays-bas;8000;W00;25265476
324;2;201511;44092900;Côte d'Ivoire;126000;W00;130780474
324;2;201511;27101921;Pays-bas;20000;W00;63166880
324;2;201511;27101921;Pays-bas;40000;W00;126333759
324;2;201511;27101921;Pays-bas;20000;W00;63166880
324;2;201511;39232900;Mali;73960;W00;657122457
324;2;201511;84138100;Belgique;8224;W00;21636232
324;2;201511;27101921;Pays-bas;40000;W00;126333759
324;2;201511;27101921;Pays-bas;40000;W00;126333759
324;2;201511;27101921;Pays-bas;40000;W00;126333759
324;2;201511;39241000;Mali;10000;W00;136350000
324;2;201511;26060000;Chine;59571000;W00;14977384487
324;2;201511;26060000;Irlande;55583000;W00;13974718603
324;2;201511;26060000;Chine;61840000;W00;15547858130
324;2;201511;26060000;Espagne;60000000;W00;15085243981
324;2;201511;26060000;Canada;67188000;W00;16892456210
324;2;201511;26060000;Irlande;63351000;W00;15927754858
324;2;201511;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201511;8029000;Mali;25000;W00;75000000
324;2;201511;26060000;Allemagne;63340000;W00;15924989229
324;2;201511;84314300;Mali;250;W00;23497838
324;2;201511;26060000;Irlande;58788000;W00;14780522053
324;2;201511;18010019;Allemagne;252000;W00;1800000000
324;2;201511;27101939;Sierra Leone;1129;W00;22959951
324;2;201511;9011128;Sénégal;46000;W00;320000000
324;2;201511;39249010;Mali;10749;W00;103787735
324;2;201511;39241000;Mali;13171;W00;136929089
324;2;201511;26060000;Espagne;62074000;W00;15606690581
324;2;201511;10084000;Etats-Unis;6000;W00;50000000
324;2;201511;52010090;France;92206;W00;844618396
324;2;201511;18010019;Allemagne;79200;W00;540000000
324;2;201511;18010019;Allemagne;79200;W00;540000000
324;2;201511;27149000;Hong-Kong;9000;W00;24999946
324;2;201511;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201511;40012900;Allemagne;45360;W00;515876765
324;2;201511;84213100;Belgique;11;W00;1473253
324;2;201511;40012900;Malaisie;68040;W00;711030993
324;2;201511;39232900;Libéria;43160;W00;385857458
324;2;201511;71171900;Libéria;1500;W00;12198822
324;2;201511;40012900;Italie;45360;W00;4961231404
324;2;201511;9012110;Sénégal;40040;W00;320000000
324;2;201511;98010000;Mali;2253;W00;246604500
324;2;201511;39249010;Niger;21682;W00;190714510
324;2;201511;27101939;Sierra Leone;3950;W00;82893641
324;2;201511;40012900;Malaisie;104860;W00;1185051655
324;2;201511;39221000;Libéria;1500;W00;12198822
324;2;201511;26060000;France;63557000;W00;15979547529
324;2;201511;26060000;Espagne;62370000;W00;15681111118
324;2;201511;15119099;Etats-Unis;2000;W00;50000000
324;2;201511;42029290;Libéria;1500;W00;12198822
324;2;201511;84314900;Belgique;8224;W00;1149571925
324;2;201511;63049900;Libéria;1500;W00;12198822
324;2;201511;94037090;Niger;928;W00;7521438
324;2;201511;62034200;Libéria;3820;W00;12198822
324;2;201511;9012110;Sénégal;40040;W00;320000000
324;2;201511;94018000;Libéria;1500;W00;12198830
324;2;201511;65050090;Libéria;1500;W00;12198822
324;2;201511;39269010;Chine;10800;W00;127839030
324;2;201511;40012900;France;90720;W00;1026293094
324;2;201511;7149000;Etats-Unis;2500;W00;50000000
324;2;201511;73110000;Sierra Leone;13961;W00;234276449
324;2;201511;39241000;Mali;12584;W00;125228877
324;2;201511;11062011;Etats-Unis;5000;W00;50000000
324;2;201511;40012900;Espagne;45360;W00;524426202
324;2;201511;72044900;Inde;144000;W00;66311456
324;2;201511;39249010;Mali;13536;W00;136439271
324;2;201511;39232900;Mali;66887;W00;685179198
324;2;201511;12074000;Turquie;40000;W00;320000000
324;2;201511;27101939;Sierra Leone;6583;W00;130422779
324;2;201511;98010000;Côte d'Ivoire;4400;W00;301613321
324;2;201511;94037090;Mali;885;W00;7506181
324;2;201511;40012900;France;45360;W00;524426202
324;2;201511;9061900;Sénégal;100;W00;40000000
324;2;201511;40012900;Allemagne;45360;W00;524426202
324;2;201511;9011121;Maroc;220000;W00;1000000000
324;2;201511;40012900;Malaisie;20680;W00;230943392
324;2;201511;94037090;Mali;15900;W00;129337270
324;2;201511;9019000;Sénégal;100;W00;960000000
324;2;201511;9012110;Inde;12000;W00;640000000
324;2;201511;40012900;Italie;45360;W00;524426202
324;2;201511;3034900;Corée, République de;13429;W00;37500000
324;2;201511;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201511;44092900;Mali;82000;W00;120000000
324;2;201511;39249010;Mali;24360;W00;237084944
324;2;201511;39249010;Niger;19826;W00;196662586
324;2;201511;34022000;Libéria;1500;W00;12198822
324;2;201511;39241000;Niger;12105;W00;124632534
324;2;201511;65050090;Libéria;1500;W00;12198822
324;2;201511;39241000;Mali;16120;W00;152849399
324;2;201511;64029990;Libéria;1500;W00;12198822
324;2;201511;94037090;Niger;928;W00;7521438
324;2;201511;39241000;Niger;9864;W00;126231224
324;2;201511;8013100;Vietnam;500000;W00;3840000000
324;2;201511;3033900;Chine;20000;W00;37500000
324;2;201511;18010019;Etats-Unis;295200;W00;2160000000
324;2;201511;39232900;Mali;68980;W00;639672997
324;2;201511;98010000;Allemagne;2200;W00;15349874
324;2;201511;94037090;Mali;941;W00;8035659
324;2;201511;84186900;Libéria;1500;W00;12198822
324;2;201511;98010000;Cuba;354;W00;14971640
324;2;201511;98010000;Côte d'Ivoire;320;W00;29336929
324;2;201511;85363000;France;7;W00;4848469
324;2;201511;90268000;Afrique du Sud;18;W00;3735424
324;2;201511;21069099;France;1824;W00;76139766
324;2;201511;88033000;France;200;W00;20378278
324;2;201511;70119000;Sénégal;71;W00;1540948
324;2;201511;87033320;Belgique;950;W00;151034454
324;2;201511;90158000;Afrique du Sud;150;W00;43417756
324;2;201511;26011190;Irlande;6;W00;7728
324;2;201511;36030000;Sierra Leone;44;W00;5091301
324;2;201511;52122500;France;1100;W00;20000015
324;2;201511;36030000;Sierra Leone;3071;W00;472586700
324;2;201511;40121300;France;200;W00;20378278
324;2;201511;88039000;Nouvelle-Zélande;11;W00;14971640
324;2;201511;85177000;France;225;W00;11411835
324;2;201511;49019990;Suisse;200;W00;7807
324;2;201511;24011000;Sierra Leone;9000;W00;161451608
324;2;201511;84089000;Afrique du Sud;1000;W00;465472800
324;2;201511;84321000;Belgique;40000;W00;1640160000
324;2;201511;85049000;France;1100;W00;50797144
324;2;201511;84829100;France;1500;W00;671967360
324;2;201511;84295100;Mali;7500;W00;106944024
324;2;201511;39232900;Guinée Equatoriale;20;W00;77281
324;2;201511;26179000;Australie;360;W00;74858
324;2;201511;87033320;Belgique;1595;W00;6240061
324;2;201511;84279000;Mali;5652;W00;46147079
324;2;201511;82076000;Royaume-Uni;384;W00;14378273
324;2;201511;84713090;Belgique;240;W00;580267790
324;2;201511;25309000;Royaume-Uni;2243;W00;14971640
324;2;201511;84713090;Guinée Equatoriale;75;W00;6536080
324;2;201511;87033320;Belgique;950;W00;150075885
324;2;201511;71081200;Liban;1097;W00;292304727
324;2;201511;98010000;France;610;W00;163026220
324;2;201511;87021020;Pays-bas;10600;W00;70426352
324;2;201511;26060000;Ukraine;34902040;W00;3918113228
324;2;201511;84314900;Finlande;38;W00;11228730
324;2;201511;22029090;Royaume-Uni;2;W00;7704
324;2;201511;22029090;Afrique du Sud;2;W00;7704
324;2;201511;85176200;Pays-bas;250;W00;134047338
324;2;201511;84314900;Japon;17;W00;154077
324;2;201511;90058000;Royaume-Uni;4;W00;385194
324;2;201511;26060000;Ukraine;33417000;W00;3632416691
324;2;201511;71081200;France;372;W00;100079273
324;2;201511;26060000;Ukraine;37354480;W00;542944
324;2;201511;26060000;Ukraine;36400000;W00;4022765499
324;2;201511;26060000;Ukraine;36184000;W00;3984869154
324;2;201511;49119999;Côte d'Ivoire;5;W00;246605
324;2;201511;84715090;Côte d'Ivoire;2;W00;1539729
324;2;201511;71081310;Inde;230;W00;57598874660
324;2;201511;26060000;Allemagne;68810000;W00;17300260639
324;2;201511;26060000;Espagne;63905000;W00;16067041944
324;2;201511;71081200;Liban;11111;W00;2757478545
324;2;201511;71023100;Emirats Arabes Unis;551;W00;122284825
324;2;201511;71081200;Emirats Arabes Unis;85270;W00;21598324545
324;2;201511;49070000;Emirats Arabes Unis;500;W00;2,20085E+11
324;2;201511;84714190;France;6;W00;4208362
324;2;201511;88039000;Nouvelle-Zélande;9;W00;7485820
324;2;201511;84314900;France;40;W00;24971272
324;2;201511;71081200;Royaume-Uni;1091;W00;256382364
324;2;201511;26060000;Ukraine;37186420;W00;4080893171
324;2;201511;71023100;Emirats Arabes Unis;133;W00;744161534
324;2;201511;88039000;Nouvelle-Zélande;1;W00;7485820
324;2;201511;26060000;Chine;176188;W00;2,18306E+12
324;2;201511;26060000;Ukraine;34046000;W00;3733561725
324;2;201511;26060000;Chine;167845;W00;2,00053E+12
324;2;201511;26060000;Ukraine;35947000;W00;3928247533
324;2;201511;84314900;Chine;10;W00;500295
324;2;201511;71023100;Belgique;49;W00;192724044
324;2;201511;71023100;Israèl;189;W00;96081347
324;2;201511;71081200;Emirats Arabes Unis;1001;W00;253970545
324;2;201511;85414090;Niger;33500;W00;1380200000
324;2;201511;40012900;Malaisie;204120;W00;2135749145
324;2;201511;39232900;Mali;69800;W00;640695664
324;2;201511;40012900;France;45360;W00;506409667
324;2;201511;39241000;Mali;22064;W00;211001626
324;2;201511;94037090;Mali;885;W00;7520626
324;2;201511;39249010;Mali;8400;W00;84153881
324;2;201511;40012900;Espagne;22680;W00;254947215
324;2;201511;39249010;Mali;20658;W00;197426085
324;2;201511;39241000;Mali;11805;W00;121450018
324;2;201511;3021900;Corée, République de;24500;W00;300000000
324;2;201511;40012900;France;22680;W00;253204833
324;2;201511;3033900;Chine;177000;W00;3000000000
324;2;201511;85414090;Côte d'Ivoire;16500;W00;157500000
324;2;201511;21042000;Etats-Unis;18580;W00;348700000
324;2;201511;12024190;Vietnam;4400;W00;2000000000
324;2;201511;3053900;Etats-Unis;750;W00;400000000
324;2;201511;26060000;Etats-Unis;50617000;W00;12726163243
324;2;201511;26060000;Espagne;61379000;W00;15431953172
324;2;201511;26060000;Allemagne;65383000;W00;16438641787
324;2;201511;71081310;Inde;356;W00;95384175860
324;2;201511;84359000;Côte d'Ivoire;1000;W00;25600000
324;2;201511;26060000;Irlande;62875000;W00;15808078589
324;2;201511;26060000;Espagne;65034000;W00;16350895951
324;2;201511;40012900;Allemagne;45360;W00;506409667
324;2;201511;26060000;Irlande;62722000;W00;15769611216
324;2;201511;39249010;Mali;20975;W00;208764876
324;2;201511;26060000;Canada;64488000;W00;16213620231
324;2;201511;26060000;Etats-Unis;52519000;W00;13204365477
324;2;201511;26060000;Etats-Unis;51700000;W00;12998451897
324;2;201511;9012110;Inde;21000;W00;1120000000
324;2;201511;26060000;Irlande;61856000;W00;15551880862
324;2;201511;39241000;Mali;6994;W00;70261934
324;2;201511;40012900;France;45360;W00;506409667
324;2;201511;26060000;Etats-Unis;50103000;W00;12596932987
324;2;201511;15081000;Italie;399000;W00;3935787619
324;2;201511;85419000;Niger;23050;W00;19800000
324;2;201511;44072900;Chine;208920;W00;576000000
324;2;201511;9011128;Sénégal;24000;W00;320000000
324;2;201511;27101939;Mali;30096;W00;606605121
324;2;201511;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201511;98010000;Côte d'Ivoire;3015;W00;185123112
324;2;201511;98010000;Belgique;1266;W00;115701945
324;2;201511;40012900;Allemagne;45360;W00;510786741
324;2;201511;9012110;Sénégal;18000;W00;160000000
324;2;201511;8013100;Vietnam;500000;W00;5760000000
324;2;201511;94037090;Mali;4620;W00;38493015
324;2;201511;40012900;Malaisie;104840;W00;1188786076
